,id,name,followers,popularity,label
694,5oWFxbBrbk2Mw86PLUg3OZ,18 Karat,292544.0,53,2
695,2HPaUgqeutzr3jx5a9WyDV,PARTYNEXTDOOR,4138298.0,75,4
696,1SJOL9HJ08YOn92lFcYf8a,Shankar Mahadevan,5611772.0,71,1
697,07QEuhtrNmmZ0zEcqE9SF6,Owl City,2259228.0,69,4
698,2DlGxzQSjYe5N6G9nkYghR,Jennifer Lopez,12205071.0,75,4
699,6MF9fzBmfXghAz953czmBC,Taio Cruz,2147305.0,69,4
700,3gk0OYeLFWYupGFRHqLSR7,Showtek,457392.0,62,0
701,6veh5zbFpm31XsPdjBgPER,BIA,370420.0,68,4
702,5me0Irg2ANcsgc93uaYrpb,The Notorious B.I.G.,8025041.0,77,3
703,7pbDxGE6nQSZVfiFdq9lOL,Rex Orange County,4558498.0,81,4
704,21E3waRsmPlU7jZsS13rcj,Ne-Yo,7403363.0,77,4
705,2P3cjUru4H3fhSXXNxE9kA,Blackstreet,673614.0,62,3
706,25IG9fa7cbdmCIy3OnuH57,The Chicks,1292870.0,67,4
707,7rkW85dBwwrJtlHRDkJDAC,NAV,3076713.0,79,3
708,1rSGNXhhYuWoq9BEz5DZGO,ARTY,175234.0,62,0
709,02A3cEvlLLCbIMVDrK2GHV,Starley,170317.0,57,5
710,4ETSs924pXMzjIeD6E9b4u,Surfaces,866449.0,71,4
711,7H6dkUChT5EoOQtUVMg4cN,Hunter Hayes,1160010.0,60,4
712,37mtx80nMDETlbsq2eFCzc,Fleur East,201620.0,44,5
713,7bXgB6jMjp9ATFy66eO08Z,Chris Brown,16868785.0,87,4
714,7vWC03wqXwUqjPON8hc1tz,TELYKast,50890.0,58,0
715,2Ah7S4oLgEBYRbz2V0cZzU,Lawson,191250.0,43,5
716,4gJCFxvqKc43Ifk0UIBB42,Madison Mars,127721.0,50,0
717,181bsRPaVXVlUKXrxwZfHK,Megan Thee Stallion,7034241.0,82,4
718,37M5pPGs6V1fchFJSgCguX,FINNEAS,1742072.0,70,4
719,4LLpKhyESsyAXpc4laK94U,Mac Miller,7958058.0,83,3
720,4YgUVg4p7xtMOrOS4GjiJZ,Jatin-Lalit,163888.0,64,1
721,5CiGnKThu5ctn9pBxv7DGa,benny blanco,995604.0,77,4
722,04vdWVjgi45nrMAxeCEVQe,Bear Grillz,140811.0,46,0
723,3LjhVl7GzYsza1biQjTpaN,Hayley Kiyoko,1594672.0,62,4
724,4zCH9qm4R2DADamUHMCa6O,Anirudh Ravichander,12592048.0,83,1
725,7BMccF0hQFBpP6417k1OtQ,Action Bronson,722587.0,63,3
726,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,49387909.0,93,4
727,2tIP7SsRs7vjIcLrU85W8J,The Kid LAROI,3981889.0,82,4
728,2ht3wxeT69CzyKFChNnNAB,Big Boi,400824.0,56,3
729,49tQo2QULno7gxHutgccqF,LANY,4973786.0,74,4
730,21H6paZGGR6dQpVmAqbdzV,1986zig,69588.0,59,2
731,1l2NYhptmHjo64MDOcej1x,LOVA,25714.0,52,5
732,6QtJ6BVdj43aDpgjnVp2tY,Mohammed Irfan,1192703.0,60,1
733,2yqHVMUJy2Wxl7HVsp4Se5,remme,10605.0,50,5
734,72y6W9pGy97xTM44dwy3F6,BILLA JOE,9487.0,48,2
735,5j21TGkrNEAJe3gG9VlS34,Shindy,843430.0,64,2
736,42qq1SQuTH1AT2daN3fLMt,Four of Diamonds,52968.0,37,5
737,3QTDHixorJelOLxoxcjqGx,SiR,723805.0,63,3
738,2ZT8zCu4xXbz7R1R0EzqWO,Pronto,44509.0,53,2
739,2WROyFfIOmKtRopsTrIL52,Landon Austin,73952.0,55,5
740,4m6VmvHDXWmVdIw6EJGQ86,Frances,74490.0,50,5
741,2hPgGN4uhvXAxiXQBIXOmE,KIDS SEE GHOSTS,890757.0,61,3
742,0t6A5IoqSxQzxmMoDkS9Cv,Hemso,73273.0,48,2
743,2Sqr0DXoaYABbjBo9HaMkM,Sara Bareilles,1830698.0,66,4
744,15N4o2rfEABILEVPXZIlo1,Mortel,38684.0,46,2
745,6NEekR0i3JC1r4BntSjskE,Call Me Loop,64735.0,42,5
746,3NPpFNZtSTHheNBaWC82rB,X Ambassadors,2699507.0,70,4
747,4xnMDfgEmXZEEDdITKcGuE,Audien,170268.0,60,0
748,1ul8iLt2WnFe2UIyovjg7q,reezy,230525.0,62,2
749,47z7ZrgFoBvVpCnElCE3Zh,Yellow Claw,1009262.0,63,0
750,1IELhvOMg5VQlU7syRm6CS,CAZZETTE,332787.0,50,0
751,4RnBFZRiMLRyZy0AzzTg2C,Run The Jewels,993613.0,62,3
752,7jVv8c5Fj3E9VhNjxT4snq,Lil Nas X,11793779.0,81,4
753,1qE4CSDyGGLsSBOtlWoYqX,Delil,41672.0,35,2
754,5JSXWmQO8csVUy6hSRu8TA,Maty Noyes,260017.0,53,5
755,7iZtZyCzp3LItcw1wtPI3D,Rae Sremmurd,6924845.0,72,3
756,6XFQvBHGEr3mRfOHcqPXv8,XATAR,449988.0,55,2
757,3OYM3jjPVR60kOqmamRRgk,Prinz Pi,369980.0,54,2
758,4Gso3d4CscCijv0lmajZWs,Don Toliver,2274041.0,78,4
759,2gtmbs0Uas9TBSMqkA4zjE,Data Luv,58916.0,48,2
760,7qHsapL39aTQsPhixtzVvy,Ayushmann Khurrana,3347052.0,62,1
761,0Dvx6p8JDyzeOPGmaCIH1L,RAF Camora,1561407.0,78,2
762,7z5WFjZAIYejWy0NI5lv4T,Dan + Shay,2739071.0,72,4
763,68LM3gnzfl4W5fkfLIxbQJ,Mois,57810.0,42,2
764,7jkdo74SDT1PYu6Ksbusxa,Edin,38648.0,46,2
765,4YRxDV8wJFPHPTeXepOstw,Arijit Singh,58523986.0,86,1
766,1vLew3o8JIJ9XTCRkOCCbb,Sipo,19801.0,37,2
767,6VjbeCqoayiHYnefrisskv,Kay One,403549.0,54,2
768,4jpsw9CQS439N0B7SecMgf,Ant Saunders,84882.0,52,4
769,6CXEwIaXYfVJ84biCxqc9k,Vishal Dadlani,6281364.0,69,1
770,1E8mXBWN7AXZCOPYbOky4J,Jazeek,7755.0,47,2
771,27w1NoOLMX7tJMYqcetPyG,VIC MENSA,588798.0,60,3
772,21TinSsF5ytwsfdyz5VSVS,dodie,991438.0,62,4
773,7jDSMakHqXFe8kIaXfz8jD,Schwesta Ewa,242980.0,51,2
774,7LnaAXbDVIL75IVPnndf7w,Jamie Foxx,1014816.0,68,3
775,23zg3TcAtWQy7J6upgbUnj,Usher,9973798.0,78,4
776,4uiMn2g0pgTrhN096QJhbp,Borgeous,570855.0,55,0
777,7DTZkttLXeUXamkocrRzeh,Union J,196217.0,38,5
778,3FUY2gzHeIiaesXtOAdB7A,Train,4115397.0,72,4
779,25fqWEebq6PoiGQIHIrdtv,Baauer,187121.0,53,0
780,4Yttlv9ndGjCDCVLqM7ACq,Sido,1859230.0,71,2
781,00FQb4jTyendYWaN8pK0wa,Lana Del Rey,17713208.0,87,4
782,5pKCCKE2ajJHZ9KAiaK11H,Rihanna,50002769.0,87,4
783,7CQwac16i1W5ej8YpuL3dv,Boyce Avenue,3041253.0,70,4
784,0vRvGUQVUjytro0xpb26bs,Arizona Zervas,684794.0,66,4
785,5rRcnWrevHgbuWjl7Lhft7,Merk & Kremont,93529.0,48,0
786,2FXC3k01G6Gw61bmprjgqS,Hozier,5206690.0,76,4
787,0ZxZlO7oWCSYMXhehpyMvE,COIN,556799.0,66,4
788,0NGAZxHanS9e0iNHpR8f2W,Alok,11765605.0,79,0
789,3MdXrJWsbVzdn6fe5JYkSQ,Latto,874990.0,73,4
790,47izDDvtOxxz3FzHYuUptd,McFly,433427.0,56,5
791,5iJuniDT0LFzXnMoLI1YFV,Seyed,72250.0,40,2
792,13ubrt8QOOCPljQ2FL1Kca,A$AP Rocky,11299781.0,81,3
793,2uYWxilOVlUdk4oV9DvwqK,Mitski,3614696.0,79,4
794,0A0FS04o6zMoto8OKPsDwY,YG,2918600.0,75,3
795,2eHEzcBykQCBbtWvYLjHHE,Ben Haenow,86024.0,39,5
796,5pVRwX5ZQR7hfJ18w8ZYkl,Ufo361,1852413.0,70,2
797,1mBydYMVBECdDmMfE2sEUO,Sachin-Jigar,1164511.0,69,1
798,4tgxFlmtGx08MtTKWeqEuR,Amitabh Bachchan,1157053.0,54,1
799,70NcAr4ZtA3FAqU16iQZSb,dhruv,353427.0,68,4
800,36caCzfSrrL7a8Mvd1SuRr,Chapo102,64705.0,62,2
801,6vXTefBL93Dj5IqAWq6OTv,French Montana,4648251.0,76,3
802,47BEc2RoW53owMyxacXWdV,Yves V,274481.0,62,0
803,6WFDpw4u23uSpon4BHvFRn,Cat Burns,121613.0,66,5
804,1U1el3k54VvEUzo3ybLPlM,Kali Uchis,3166377.0,79,4
805,3p22sjFokQUthzPg63kqfP,Erabi,21802.0,45,2
806,7o95ZoZt5ZYn31e9z1Hc0a,Natasha Bedingfield,1482407.0,64,4
807,7wqtxqI3eo7Gn1P7SpP6cQ,Salt-N-Pepa,670928.0,60,3
808,7HCqGPJcQTyGJ2yqntbuyr,Amit Trivedi,5689136.0,68,1
809,5XKFrudbV4IiuE5WuTPRmT,Stephen Sanchez,211223.0,75,4
810,4NZvixzsSefsNiIqXn0NDe,Maggie Rogers,866455.0,67,4
811,73KwqWuob0R53I14Vs56p9,Jesy Nelson,39293.0,45,4
812,6M25WWmNO7wK1DnKmd3z6R,CXLOE,46014.0,42,5
813,0CbeG1224FS58EUx4tPevZ,Timmy Trumpet,937667.0,72,0
814,4OBJLual30L7gRl5UkeRcT,T.I.,4332136.0,73,3
815,3PlRvQnVE3XAbtHUNc4nic,GATTÜSO,34184.0,55,0
816,7vk5e3vY1uw9plTHJAMwjN,Alan Walker,35053203.0,80,0
817,1ZwdS5xdxEREPySFridCfh,2Pac,13505422.0,79,3
818,59wfkuBoNyhDMQGCljbUbA,Diddy,1355786.0,72,3
819,3r17AfJCCUqC9Lf0OAc73G,Fergie,5080656.0,69,4
820,7LImGq5KnzQobZciDJpeJb,Charlotte Lawrence,994414.0,61,4
821,6tbjWDEIzxoDsBA1FuhfPW,Madonna,6334881.0,77,4
822,0MeLMJJcouYXCymQSHPn8g,Sleeping At Last,1276894.0,69,4
823,17esEoE9uEHFKuzkar2UL0,Tony Junior,127838.0,51,0
824,6aX6KqXgEcARRHwvWxHcFW,Johnny Orlando,725972.0,62,4
825,0g9vAlRPK9Gt3FKCekk4TW,Ab-Soul,939109.0,57,3
826,1KCSPY1glIKqW2TotWuXOR,P!nk,13648844.0,79,4
827,55fhWPvDiMpLnE4ZzNXZyW,Noah Cyrus,1021256.0,71,4
828,5ZY4M2aGiTaZQEP6HfqeJc,Montez,89367.0,65,2
829,474Q0FLKeKJZpGZgvo8QdD,CALO,29897.0,51,2
830,6KImCVD70vtIoJWnq6nGn3,Harry Styles,23284667.0,91,4
831,1a71mkqZC54WhePSbnq7RK,Majoe,316282.0,52,2
832,3yMmYEklQ7gLOZXEFNd3xr,Palak Muchhal,4124245.0,67,1
833,1QvyquqkuuwUzdszyoKIy4,Haricharan,1440412.0,67,1
834,0n1kV1G3NQrfuLGJosIGxb,Longus Mongus,75118.0,65,2
835,2SdOKxC1sSxEyv8JYERaNe,RuPaul,655032.0,58,4
836,50co4Is1HCEo8bhOyUWKpn,Young Thug,7455539.0,84,3
837,3Lat1XFXy1jjal8bckU6ZQ,Charmes,21547.0,38,0
838,3tQx1LPXbsYjE9VwN1Peaa,Marc E. Bassy,400395.0,62,4
839,21WS9wngs9AqFckK7yYJPM,PnB Rock,3484324.0,73,4
840,5Sjj30aHCmKcM9SdVX7PBK,GRiNGO,261620.0,58,2
841,1Zp054Jc86WVKCxKEqZGOA,Jack Garratt,352486.0,46,5
842,3rWZHrfrsPBxVy692yAIxF,WILLOW,2234179.0,76,4
843,1FXdfOOisB3d3hfZOjhjID,Esther Graf,16288.0,52,2
844,26VFTg2z8YR0cCuwLzESi2,Halsey,18336232.0,83,4
845,7tYKF4w9nC0nq9CsPZTHyP,SZA,8374364.0,83,4
846,5sm0jQ1mq0dusiLtDJ2b4R,Eric Prydz,513610.0,63,0
847,1pPWAweVqMBxqTvvWEVtQc,MotB,4318.0,41,2
848,28ExwzUQsvgJooOI0X1mr3,Jay Rock,1290034.0,70,3
849,20qISvAhX20dpIbOOzGK3q,Nas,2963116.0,72,3
850,04abdnqPQe2N4fjztDea6z,Austin Mahone,1989356.0,60,4
851,2RhRT6DNOVoDTfS0rG31pZ,Project 46,49785.0,44,0
852,6tzRZ39aZlNqlUzQlkuhDV,Pabllo Vittar,3881686.0,65,4
853,5LHRHt1k9lMyONurDHEdrp,Tyga,6638519.0,80,3
854,0oJM3iJjMdzgsd4z5VHQvw,Professor Green,345859.0,49,5
855,3gkbRDj7pkIylWVBpRfrQf,Nura,252751.0,50,2
856,1kgxTtyF91VaqLD3J6Krd5,Hellberg,50613.0,45,0
857,4DdkRBBYG6Yk9Ka8tdJ9BW,Offset,2423459.0,78,3
858,4GJrFqexwHiTMZWjaPEkTy,LAYLA,21036.0,46,2
859,3nDNDLcZuSto4k9u4AbcLB,Marteria,817944.0,61,2
860,1bT7m67vi78r2oqvxrP3X5,Naughty Boy,321853.0,61,5
861,3T0HSMgUpuH1hXbT1JPwQF,Redondo,27580.0,52,0
862,0UwDgULqasKVT9gjTZsmIn,EREN CAN,91186.0,47,2
863,6fOMl44jA4Sp5b9PpYCkzz,NF,7430819.0,79,3
864,2TiXt00aPsggbxZxL1RaG7,KUMMER,167433.0,60,2
865,4vEIMa1vuh2eKBryiepN8c,Rosc,32236.0,53,2
866,55Aa2cqylxrFIXC767Z865,Lil Wayne,12587804.0,85,3
867,15iVAtD3s3FsQR4w1v6M0P,Chief Keef,3439081.0,73,3
868,16p58qwRDJuScHWUUtv7Tt,Belah,53310.0,51,2
869,5LeiVcEnsZcwc133TUhJNW,Belinda,1534292.0,71,4
870,7mnmr8BPHhEEYFwIHlclFt,KazOnDaBeat,36673.0,48,2
871,4ehP4q7oBt5xGv3Ep0O0MS,viko63,52700.0,52,2
872,27ze6hCgfr3HcDZAHY60pg,Låpsley,219221.0,52,5
873,2NJWI8byqTSqDaJRnqJY2z,KALIM,277952.0,62,2
874,6nB0iY1cjSY1KyhYyuIIKH,FKA twigs,1063426.0,64,4
875,5TfpwNDNvEPPjWk65OrtmV,Sugar MMFK,88470.0,50,2
876,085pc2PYOi8bGKj0PNjekA,will.i.am,3831824.0,72,4
877,4IVAbR2w4JJNJDDRFP3E83,6LACK,3635051.0,75,3
878,2gSIgsQWEHbWvOiFvhvx3g,OMG,40975.0,52,2
879,0RViEWnZO2VhmY4oI0PhF9,Mesto,112364.0,53,0
880,3aQeKQSyrW4qWr35idm0cy,T-Pain,4002009.0,77,3
881,3IrUyDPQlQFcB5lMWhPml2,SSIO,534904.0,58,2
882,6cQVcprcYDxGM79YmyCkcQ,VAX,11866.0,50,5
883,3pMYJHAY5ErzmJQVWb8VX6,Lune,136341.0,57,2
884,6U1dBXJhC8gXFjamvFTmHg,Zac Efron,751236.0,68,4
885,1ZpLpz4tFdvUocboq1KX3M,Big Pat,13652.0,60,2
886,7kABWMhjA5GIl9PBEasBPt,Sunnery James & Ryan Marciano,64465.0,54,0
887,69761NObDw2KwmmFgZmxzC,Lexi Jayde,95172.0,58,5
888,3iri9nBFs9e4wN7PLIetAw,gnash,1583494.0,64,4
889,3hcs9uc56yIGFCSy9leWe7,Lil Durk,4537095.0,84,3
890,1pbHrVayIcVpHI9z97u4bK,Bingo Players,473669.0,59,0
891,0FJz7XR37hH69traaHLijA,Shaarib Toshi,1061026.0,62,1
892,0Y5tJX1MQlPlqiwlOH1tJY,Travis Scott,20990560.0,87,3
893,4rTv3Ejc7hKMtmoBOK1B4T,Ali Gatie,1948195.0,71,4
894,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,13690681.0,79,1
895,6FX5FKX939Ew7IflBzKfls,Artists for Grenfell,4974.0,26,5
896,5Pmsa0FeoMFWsjhpo2bIAK,JIGGO,95867.0,51,2
897,0xOeVMOz2fVg5BJY3N6akT,Jaden,1803235.0,69,4
898,5Azjcil94cSjssZgE0IKDe,Anonym,72571.0,49,2
899,4K9OTkRXEFL6NDXFTqVmq9,Elina,172327.0,56,4
900,2SkU1ixh8yKxOslFcuMmji,Xidir,8969.0,33,2
901,66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,83045090.0,88,4
902,7vb7VLDqpLTlAy1ctTMR5d,Alex Gaudino,108730.0,59,0
903,5SuRAj1A9FEHj5NxS86YAm,Shafqat Amanat Ali,1549867.0,62,1
904,2jw70GZXlAI8QzWeY2bgRc,Nelly Furtado,3207679.0,74,4
905,3mPc8WGusz2XF3Tvs3AKCR,Carlie Hanson,404855.0,51,4
906,2WzaAvm2bBCf4pEhyuDgCY,Ruth B.,2209651.0,75,4
907,1Cs0zKBU1kc0i8ypK3B9ai,David Guetta,24692289.0,88,4
908,4LwRgSkj7AJJTKLnEaHjMv,Lucio101,225307.0,62,2
909,33qje3nPM5TBq2aBFny5IT,Sero,34812.0,48,2
910,3NyNPJaemMYsL14DK2tO01,Cheryl,540453.0,53,5
911,2LIk90788K0zvyj2JJVwkJ,Jack Harlow,2532786.0,83,4
912,72beYOeW2sb2yfcS4JsRvb,Ritviz,1103167.0,62,1
913,15jrieCvf3EklAScnD9kKl,Sak Noel,132841.0,55,0
914,2s7Oijd4mFGgEkhYJtf3sJ,Shane Codd,17143.0,57,5
915,2S9W9aSAd7e5mp8WqWxN2h,Hilary Duff,2150239.0,57,4
916,02kJSzxNuaWGqwubyUba0Z,G-Eazy,5094191.0,75,4
917,3VRyybsQu0MDG0F2LBxnv7,Noizu,43524.0,58,0
918,2wX6xSig4Rig5kZU6ePlWe,KSHMR,1663364.0,66,0
919,6P5NO5hzJbuOqSdyPB7SJM,Ashe,1186377.0,69,4
920,7J0LWYD28ay7XQBjlWL9jM,Brudi030,76176.0,47,2
921,1yIifIA91WgmfzBcjbQB8i,Kurdo,718248.0,59,2
922,64KEffDW9EtZ1y2vBYgq8T,Marshmello,34229273.0,83,4
923,4WZGDpNwrC0vNQyl9QzF7d,Capital Bra,4309526.0,71,2
924,1GdFniPzxbAmIGIn89RwoI,LUIS,35730.0,59,2
925,3V0ZQW0dNuVaFtbVYgSI24,Claire Rosinkranz,317711.0,64,4
926,0imE3buPhAowREqCrr4CYe,Peach Tree Rascals,203891.0,61,4
927,0T1CMVkqffHlqEk4BcAph1,Tulsi Kumar,5245751.0,70,1
928,62TYO8MQIPGNVne59x3AqS,Ansu,41472.0,44,2
929,0ZED1XzwlLHW4ZaG4lOT6m,Julia Michaels,4541950.0,74,4
930,3mmI5HKArDwgggj4j0aJyC,BHZ,269701.0,68,2
931,3Mn6d673ieRza7uw6zY2Zv,Hava,245388.0,55,2
932,6qqNVTkY8uBg9cP3Jd7DAH,Billie Eilish,68407227.0,88,4
933,3coXUO5EiwR37nzX4xWjIV,Busy P,53308.0,36,0
934,1l7ZsJRRS8wlW3WfJfPfNS,Christina Aguilera,7115205.0,77,4
935,5ivCbtrcD5N4rD337xIb2z,MisterWives,419230.0,59,4
936,3rZxAl7fnH4NDynhJm3MUm,Kolja Goldstein,45171.0,58,2
937,4VhL8KLjVso4vLfOLVViTb,Bridgit Mendler,1279997.0,62,4
938,7MSwVATA5fRIxRA6Z0BmTe,Eunique,77219.0,44,2
939,3HiuzBlSW7pGDXlSFMhO2g,Young Dolph,2188566.0,72,3
940,70K2T1XaPolANoZ2YjcoVW,UNTER OBSI,6264.0,37,2
941,0ZUvK7zGdXLd78mQr3t1Tw,Ricky Montgomery,1273411.0,70,4
942,1YQg0jqLV5RT98HjMXxzaO,TheDoDo,25335.0,49,2
943,67MNhiAICFY6Pwc2YxCO0K,Elley Duhé,315518.0,75,4
944,2W8yFh0Ga6Yf3jiayVxwkE,Dove Cameron,3730603.0,73,4
945,6jJ0s89eD6GaHleKKya26X,Katy Perry,22399985.0,83,4
946,5VVN3xZw1i2qihfITZlvCZ,G. V. Prakash,4523116.0,67,1
947,2DysK49GjODUdRupTMZrfb,Schmyt,64079.0,62,2
948,2HIP5sNZWkrPgSBWRk8XpA,SIRA,1549.0,61,2
949,07SFzTMeYf5P8Rd32a9Zzw,AK AUSSERKONTROLLE,757558.0,63,2
950,6iHHxsJtBAUzLXbqUr0bbK,Favorite,98561.0,43,2
951,5eioJDe26lOqkAMbuhzZYs,Gzuz,1276627.0,72,2
952,3QLIkT4rD2FMusaqmkepbq,Rachel Platten,848366.0,62,4
953,70kkdajctXSbqSMJbQO424,Kacey Musgraves,1165679.0,69,4
954,03d2mJXSMtuPI0nIvLnhoS,Zoe Wees,342921.0,68,5
955,0LSPREIgGMZXCuKVel7LVD,Karthik,1796972.0,68,1
956,0jEyGu5QKLxQ2tIZVnRbfE,Monk,45224.0,64,2
957,2o5jDhtHVPhrJdv3cEQ99Z,Tiësto,6497410.0,82,4
958,0JBdTCGs111JKKYfLqOEBa,Shirin David,799470.0,60,2
959,5OdVywqKqyCWwfE2fZb7IX,Chico Rose,29088.0,58,0
960,6VD4UEUPvtsemqD3mmTqCR,Deorro,1195407.0,66,0
961,6vbY3hOaCAhC7VjucswgdS,Twista,878388.0,66,3
962,6QzzeKV0VcnT2vJMYDPuL4,Trettmann,439892.0,58,2
963,3ApUX1o6oSz321MMECyIYd,Quinn XCII,715592.0,67,4
964,7LQLsKs1Qulq0BxYdhRnBU,Azad,298065.0,55,2
965,3TVXtAsR1Inumwj472S9r4,Drake,66852536.0,95,3
966,6DPYiyq5kWVQS4RGwxzPC7,Dr. Dre,7932231.0,79,3
967,7adCbfW9aRcBxWhuuSNXTo,Florentina,20492.0,54,2
968,3gIRvgZssIb9aiirIg0nI3,Jeremy Zucker,2021467.0,73,4
969,6oFs3qk4VepIVFdoD4jmsy,PVRIS,606317.0,63,4
970,1xNmvlEiICkRlRGqlNFZ43,Axwell,1554381.0,60,0
971,2CIMQHirSU0MQqyYHq0eOx,deadmau5,2743428.0,67,0
972,1QDrz3DMMaz3TB1cm0PGDu,Justin Jesso,48096.0,58,5
973,3RqBeV12Tt7A8xH3zBDDUF,Kelsea Ballerini,934954.0,70,4
974,1eIoJGCu3rShrRm2wfOhN8,Saint Raymond,81892.0,47,5
975,3CQIn7N5CuRDP8wEI7FiDA,Run–D.M.C.,1147506.0,61,3
976,6S0dmVVn4udvppDhZIWxCr,Sean Kingston,2768387.0,69,4
977,01FZ7tHzCf6gILWXztfbOP,IMMI,30177.0,53,2
978,5ChF3i92IPZHduM7jN3dpg,Nicky Romero,2192896.0,64,0
979,1bTROl5p3rGTpvKeWnGgrw,Sohail Sen,634146.0,58,1
980,0RESbWvOMyua0yuyVrztJ5,Key Glock,1317174.0,74,3
981,7r8RF1tN2A4CiGEplkp1oP,Ginuwine,2261666.0,66,3
982,2fPTKvCZ1fEiDiuGFGMh2w,kid kapri,16584.0,53,2
983,1aS5tqEs9ci5P9KD9tZWa6,Bonez MC,1901525.0,78,2
984,5fvTHKKzW44A9867nPDocM,Ajay-Atul,1828485.0,62,1
985,0t3QQl52F463sxGXb1ckhB,Betty Who,281939.0,57,4
986,5wwneIFdawNgQ7GvKK29Z3,Lucas & Steve,421496.0,65,0
987,6jL3G5P8rxfUamkyqmRJNU,Marsimoto,217969.0,42,2
988,4xgFgBZ7CRtgtHcziClOwQ,MOGUAI,96828.0,55,0
989,383oETDEKIqNlLQKbse82n,Soso Mcr,11403.0,45,2
990,7mYMOwpduul48upxZCfFBS,Alicia Awa,21409.0,44,2
991,0TytASn0kOZkCpjYTrXsBt,Vaults,78467.0,47,5
992,5dHt1vcEm9qb8fCyLcB3HL,A$AP Ferg,3344860.0,71,3
993,4FqPRilb0Ja0TKG3RS3y4s,Steve Angello,573884.0,56,0
994,4YUesmru7Xm84LGTBKVBSc,SAIM x CAN,23642.0,55,2
995,7tjVFCxJdwT4NdrTmjyjQ6,Muni Long,171430.0,64,4
996,5u3pCSkmkWnwJ3LLEkfccG,TEMPZ72,10189.0,43,2
997,7HkdQ0gt53LP4zmHsL0nap,Ella Mai,4555178.0,70,4
998,6O890U7Xkm0uSLQ813NLgP,Coach Bennet,15005.0,40,2
999,0L5GV6LN8SWWUWIdBbTLTZ,Shankar-Ehsaan-Loy,2792164.0,67,1
1000,7n2wHs1TKAczGzO7Dd2rGr,Shawn Mendes,39186962.0,84,4
1001,56oDRnqbIiwx4mymNEv7dS,Lizzo,4995092.0,80,4
1002,5Vuvs6Py2JRU7WiFDVsI7J,Lucky Daye,440587.0,68,4
1003,4fwuXg6XQHfdlOdmw36OHa,Paloma Faith,1084291.0,72,5
1004,7hJcb9fa4alzcOq3EaNPoG,Snoop Dogg,8686870.0,84,3
1005,30DhU7BDmF4PH0JVhu8ZRg,Sabrina Claudio,1424333.0,63,4
1006,2t1vHqFELDwweQWM6JYxHG,Kelvin Jones,47605.0,58,5
1007,4VuARVJiWGsH2msKTdsKdQ,Veysel,801201.0,61,2
1008,7f5Zgnp2spUuuzKplmRkt7,Lost Frequencies,2479248.0,77,4
1009,2yLzlEFtIS0Q9UkyBZdQA7,Jessie Murph,363430.0,64,4
1010,6dC0rIJNLSFZwqckLgXJ8p,Timeflies,324519.0,55,4
1011,0x3PXj1WnuW7YsBxQK57xM,Ruben,54190.0,56,5
1012,3eSn9mqkLzdmxzHJ9KDPmC,Ramo,59011.0,51,2
1013,2L16nDKTxhFGaDriR2AHTB,Lucky Ali,2015935.0,58,1
1014,7cVZApDoQZpS447nHTsNqu,LeeHi,1381370.0,66,4
1015,7svWIUSwHbHQUw2gK1PfNh,A. R. Reihana,1885.0,60,1
1016,5PQVAGtwANqHreEKQJthOU,negatiiv OG,79781.0,52,2
1017,6GEykX11lQqp92UVOQQCC7,DJ Premier,221394.0,61,3
1018,4zymhxzJ0UJc74tMHGyoWs,Dirtyphonics,157844.0,46,0
1019,3u4qXYRgHgU7YtjZt9sduX,Eyelar,5513.0,57,5
1020,6NFWb2y6S7PH2yvs5xbO2y,Sticky Fingaz,88292.0,45,3
1021,3FAUGHLioXySQ1QTnCOWQC,Croatia Squad,54653.0,45,0
1022,7f9f5zKkxu7tvX5uj7lVwP,toobrokeforfiji,14019.0,43,2
1023,1294QqYm1VuxxjRiL9M0h9,UPSAHL,271503.0,62,4
1024,6IjhOxJSTPh15KgFTSZ68K,Grand Puba,134167.0,48,3
1025,5SvTdw7YJCcrlILU5FMc1F,Camaeleon,28839.0,55,2
1026,1WGex9YdmT4TZjmmMirZA8,Dirty Audio,28139.0,42,0
1027,0b2XeWDPeBiLeskT6RFqMb,DJ Quik,758305.0,54,3
1028,2tFjeCx8NJhn7JBTTiWT30,Sapna Awasthi,8752.0,49,1
1029,1g8uGVofjr2ApBrI8OZhJf,DJ Clue,225723.0,45,3
1030,6sJv90msSga6IyTzOqW3Bh,Yung Vision,14938.0,46,2
1031,3K9qRRRqtuxgBRLxRCxpDl,Srinivas,1355967.0,59,1
1032,4H9W4cb3X0qRpv87yKV7fV,Kwam.E,60958.0,51,2
1033,7AjokpCIqf0gHMZJlodw2k,Suga Free,330486.0,47,3
1034,383SVV0agxDRv1X2dKHsUb,Danju,34696.0,50,2
1035,2pAWfrd7WFF3XhVt9GooDL,MF DOOM,1494932.0,74,3
1036,7fDLDq2weBagiAFD2j17Al,Sadat X,53040.0,43,3
1037,4tujQJicOnuZRLiBFdp3Ou,Xzibit,1598068.0,66,3
1038,6gJE2UbjRlQBb0dFmMQTm0,Starkillers,21348.0,39,0
1039,3rUqgY188kWz0hKkqnpk9F,Richard Walters,14897.0,47,5
1040,4xlqU0G9EloUPHL1qlmWY6,Gopi Sundar,373557.0,56,1
